"","pitcher_team","xba_150_bullpen","date"
"4060","DET",0.224951048951049,"2023-09-17"
"4061","HOU",0.238270676691729,"2023-09-17"
"4062","KC",0.24002962962963,"2023-09-17"
"4063","LAA",0.214246153846154,"2023-09-17"
"4064","LAD",0.198685314685315,"2023-09-17"
"4065","MIA",0.2464,"2023-09-17"
"4066","MIL",0.191802816901408,"2023-09-17"
"4067","MIN",0.18405,"2023-09-17"
"4068","NYM",0.223563492063492,"2023-09-17"
"4069","NYY",0.187638461538462,"2023-09-17"
"4070","OAK",0.225387596899225,"2023-09-17"
"4071","PHI",0.220124031007752,"2023-09-17"
"4072","PIT",0.240540145985401,"2023-09-17"
"4073","SD",0.228515384615385,"2023-09-17"
"4074","SEA",0.234807407407407,"2023-09-17"
"4075","SF",0.241870503597122,"2023-09-17"
"4076","STL",0.205648854961832,"2023-09-17"
"4077","TB",0.164049645390071,"2023-09-17"
"4078","TEX",0.220733333333333,"2023-09-17"
"4079","TOR",0.233765625,"2023-09-17"
"4080","WSH",0.280914728682171,"2023-09-17"
"4081","ATL",0.268674074074074,"2023-09-18"
"4082","AZ",0.24962962962963,"2023-09-18"
"4083","BAL",0.27519014084507,"2023-09-18"
"4084","BOS",0.227593984962406,"2023-09-18"
"4085","CHC",0.232433070866142,"2023-09-18"
"4086","CIN",0.195186567164179,"2023-09-18"
"4087","CLE",0.261029850746269,"2023-09-18"
"4088","COL",0.2644,"2023-09-18"
"4089","CWS",0.234804878048781,"2023-09-18"
"4090","DET",0.219929577464789,"2023-09-18"
"4091","HOU",0.244425373134328,"2023-09-18"
"4092","KC",0.246348484848485,"2023-09-18"
"4093","LAA",0.19265625,"2023-09-18"
"4094","LAD",0.197645390070922,"2023-09-18"
"4095","MIA",0.26380303030303,"2023-09-18"
"4096","MIL",0.191308823529412,"2023-09-18"
"4097","MIN",0.185064285714286,"2023-09-18"
"4098","NYM",0.21803937007874,"2023-09-18"
"4099","NYY",0.192053846153846,"2023-09-18"
"4100","OAK",0.2287421875,"2023-09-18"
"4101","PHI",0.231707692307692,"2023-09-18"
"4102","PIT",0.228485507246377,"2023-09-18"
"4103","SD",0.224223880597015,"2023-09-18"
"4104","SEA",0.231333333333333,"2023-09-18"
"4105","SF",0.253459854014599,"2023-09-18"
"4106","STL",0.222076923076923,"2023-09-18"
"4107","TB",0.186127659574468,"2023-09-18"
"4108","TEX",0.239328467153285,"2023-09-18"
"4109","TOR",0.229174603174603,"2023-09-18"
"4110","WSH",0.267272727272727,"2023-09-18"
"4111","ATL",0.252731343283582,"2023-09-19"
"4112","AZ",0.24962962962963,"2023-09-19"
"4113","BAL",0.277685714285714,"2023-09-19"
"4114","BOS",0.217465648854962,"2023-09-19"
"4115","CHC",0.232433070866142,"2023-09-19"
"4116","CIN",0.192096296296296,"2023-09-19"
"4117","CLE",0.257813432835821,"2023-09-19"
"4118","COL",0.259503875968992,"2023-09-19"
"4119","CWS",0.234804878048781,"2023-09-19"
"4120","DET",0.204791666666667,"2023-09-19"
"4121","HOU",0.254616541353383,"2023-09-19"
"4122","KC",0.242381679389313,"2023-09-19"
"4123","LAA",0.19265625,"2023-09-19"
"4124","LAD",0.201141843971631,"2023-09-19"
"4125","MIA",0.254759398496241,"2023-09-19"
"4126","MIL",0.185933823529412,"2023-09-19"
"4127","MIN",0.192413043478261,"2023-09-19"
"4128","NYM",0.208801526717557,"2023-09-19"
"4129","NYY",0.192053846153846,"2023-09-19"
"4130","OAK",0.237312977099237,"2023-09-19"
"4131","PHI",0.220515151515152,"2023-09-19"
"4132","PIT",0.228485507246377,"2023-09-19"
"4133","SD",0.205297709923664,"2023-09-19"
"4134","SEA",0.245051851851852,"2023-09-19"
"4135","SF",0.253459854014599,"2023-09-19"
"4136","STL",0.223152671755725,"2023-09-19"
"4137","TB",0.186127659574468,"2023-09-19"
"4138","TEX",0.253279411764706,"2023-09-19"
"4139","TOR",0.229174603174603,"2023-09-19"
"4140","WSH",0.263051851851852,"2023-09-19"
"4141","ATL",0.246320895522388,"2023-09-20"
"4142","AZ",0.236238805970149,"2023-09-20"
"4143","BAL",0.266435714285714,"2023-09-20"
"4144","BOS",0.2374375,"2023-09-20"
"4145","CHC",0.219023622047244,"2023-09-20"
"4146","CIN",0.194204545454545,"2023-09-20"
"4147","CLE",0.278835820895522,"2023-09-20"
"4148","COL",0.249850393700787,"2023-09-20"
"4149","CWS",0.240768595041322,"2023-09-20"
"4150","DET",0.238035211267606,"2023-09-20"
"4151","HOU",0.273455223880597,"2023-09-20"
"4152","KC",0.253395348837209,"2023-09-20"
"4153","LAA",0.187558139534884,"2023-09-20"
"4154","LAD",0.201751773049645,"2023-09-20"
"4155","MIA",0.278897810218978,"2023-09-20"
"4156","MIL",0.203414814814815,"2023-09-20"
"4157","MIN",0.202608695652174,"2023-09-20"
"4158","NYM",0.201348484848485,"2023-09-20"
"4159","NYY",0.215358208955224,"2023-09-20"
"4160","OAK",0.238251908396947,"2023-09-20"
"4161","PHI",0.222217054263566,"2023-09-20"
"4162","PIT",0.256140740740741,"2023-09-20"
"4163","SD",0.200236641221374,"2023-09-20"
"4164","SEA",0.243963235294118,"2023-09-20"
"4165","SF",0.238176470588235,"2023-09-20"
"4166","STL",0.222576923076923,"2023-09-20"
"4167","TB",0.181640287769784,"2023-09-20"
"4168","TEX",0.242613138686131,"2023-09-20"
"4169","TOR",0.227984375,"2023-09-20"
"4170","WSH",0.254867647058824,"2023-09-20"
"4171","ATL",0.235781954887218,"2023-09-21"
"4172","AZ",0.23390977443609,"2023-09-21"
"4173","BAL",0.26913768115942,"2023-09-21"
"4174","BOS",0.263031007751938,"2023-09-21"
"4175","CHC",0.21731007751938,"2023-09-21"
"4176","CIN",0.208229007633588,"2023-09-21"
"4177","CLE",0.261291044776119,"2023-09-21"
"4178","COL",0.2400546875,"2023-09-21"
"4179","CWS",0.24336,"2023-09-21"
"4180","DET",0.244098591549296,"2023-09-21"
"4181","HOU",0.271622222222222,"2023-09-21"
"4182","KC",0.241353846153846,"2023-09-21"
"4183","LAA",0.20255303030303,"2023-09-21"
"4184","LAD",0.214391608391608,"2023-09-21"
"4185","MIA",0.298542857142857,"2023-09-21"
"4186","MIL",0.200223880597015,"2023-09-21"
"4187","MIN",0.196695652173913,"2023-09-21"
"4188","NYM",0.201530303030303,"2023-09-21"
"4189","NYY",0.227545454545455,"2023-09-21"
"4190","OAK",0.237201550387597,"2023-09-21"
"4191","PHI",0.22246875,"2023-09-21"
"4192","PIT",0.256417910447761,"2023-09-21"
"4193","SD",0.19022962962963,"2023-09-21"
"4194","SEA",0.243308823529412,"2023-09-21"
"4195","SF",0.247155555555556,"2023-09-21"
"4196","STL",0.243129770992366,"2023-09-21"
"4197","TB",0.168507352941176,"2023-09-21"
"4198","TEX",0.258453237410072,"2023-09-21"
"4199","TOR",0.230610687022901,"2023-09-21"
"4200","WSH",0.235362962962963,"2023-09-21"
"4201","ATL",0.239175572519084,"2023-09-22"
"4202","AZ",0.23390977443609,"2023-09-22"
"4203","BAL",0.265902985074627,"2023-09-22"
"4204","BOS",0.263031007751938,"2023-09-22"
"4205","CHC",0.223716535433071,"2023-09-22"
"4206","CIN",0.208229007633588,"2023-09-22"
"4207","CLE",0.257792592592593,"2023-09-22"
"4208","COL",0.2400546875,"2023-09-22"
"4209","CWS",0.24336,"2023-09-22"
"4210","DET",0.249408450704225,"2023-09-22"
"4211","HOU",0.271622222222222,"2023-09-22"
"4212","KC",0.241353846153846,"2023-09-22"
"4213","LAA",0.208992307692308,"2023-09-22"
"4214","LAD",0.206622377622378,"2023-09-22"
"4215","MIA",0.298542857142857,"2023-09-22"
"4216","MIL",0.2215,"2023-09-22"
"4217","MIN",0.196695652173913,"2023-09-22"
"4218","NYM",0.192886363636364,"2023-09-22"
"4219","NYY",0.225416666666667,"2023-09-22"
"4220","OAK",0.238736434108527,"2023-09-22"
"4221","PHI",0.220031007751938,"2023-09-22"
"4222","PIT",0.254044444444444,"2023-09-22"
"4223","SD",0.19022962962963,"2023-09-22"
"4224","SEA",0.243308823529412,"2023-09-22"
"4225","SF",0.268659259259259,"2023-09-22"
"4226","STL",0.229519083969466,"2023-09-22"
"4227","TB",0.176231343283582,"2023-09-22"
"4228","TEX",0.258453237410072,"2023-09-22"
"4229","TOR",0.245612403100775,"2023-09-22"
"4230","WSH",0.227963503649635,"2023-09-22"
"4231","ATL",0.260038167938931,"2023-09-23"
"4232","AZ",0.235654411764706,"2023-09-23"
"4233","BAL",0.278783582089552,"2023-09-23"
"4234","BOS",0.270782945736434,"2023-09-23"
"4235","CHC",0.236149606299213,"2023-09-23"
"4236","CIN",0.225328125,"2023-09-23"
"4237","CLE",0.243954545454545,"2023-09-23"
"4238","COL",0.247961240310078,"2023-09-23"
"4239","CWS",0.258180327868852,"2023-09-23"
"4240","DET",0.257705035971223,"2023-09-23"
"4241","HOU",0.264147058823529,"2023-09-23"
"4242","KC",0.233092307692308,"2023-09-23"
"4243","LAA",0.22565873015873,"2023-09-23"
"4244","LAD",0.197622377622378,"2023-09-23"
"4245","MIA",0.311470588235294,"2023-09-23"
"4246","MIL",0.225924812030075,"2023-09-23"
"4247","MIN",0.186158273381295,"2023-09-23"
"4248","NYM",0.208280303030303,"2023-09-23"
"4249","NYY",0.227556390977444,"2023-09-23"
"4250","OAK",0.220015625,"2023-09-23"
"4251","PHI",0.20853125,"2023-09-23"
"4252","PIT",0.227892307692308,"2023-09-23"
"4253","SD",0.18917037037037,"2023-09-23"
"4254","SEA",0.239911111111111,"2023-09-23"
"4255","SF",0.269888888888889,"2023-09-23"
"4256","STL",0.222872180451128,"2023-09-23"
"4257","TB",0.194191176470588,"2023-09-23"
"4258","TEX",0.25617037037037,"2023-09-23"
"4259","TOR",0.223212121212121,"2023-09-23"
"4260","WSH",0.251323308270677,"2023-09-23"
"4261","ATL",0.260038167938931,"2023-09-24"
"4262","AZ",0.235654411764706,"2023-09-24"
"4263","BAL",0.273414814814815,"2023-09-24"
"4264","BOS",0.265976923076923,"2023-09-24"
"4265","CHC",0.214150793650794,"2023-09-24"
"4266","CIN",0.276031007751938,"2023-09-24"
"4267","CLE",0.223719696969697,"2023-09-24"
"4268","COL",0.261188976377953,"2023-09-24"
"4269","CWS",0.26280487804878,"2023-09-24"
"4270","DET",0.269579710144928,"2023-09-24"
"4271","HOU",0.249379562043796,"2023-09-24"
"4272","KC",0.244909090909091,"2023-09-24"
"4273","LAA",0.222208,"2023-09-24"
"4274","LAD",0.197347222222222,"2023-09-24"
"4275","MIA",0.289007194244604,"2023-09-24"
"4276","MIL",0.229427480916031,"2023-09-24"
"4277","MIN",0.177151079136691,"2023-09-24"
"4278","NYM",0.20655303030303,"2023-09-24"
"4279","NYY",0.227556390977444,"2023-09-24"
"4280","OAK",0.205809523809524,"2023-09-24"
"4281","PHI",0.211992248062016,"2023-09-24"
"4282","PIT",0.237053846153846,"2023-09-24"
"4283","SD",0.195933333333333,"2023-09-24"
"4284","SEA",0.244733333333333,"2023-09-24"
"4285","SF",0.280676691729323,"2023-09-24"
"4286","STL",0.215184615384615,"2023-09-24"
"4287","TB",0.212082089552239,"2023-09-24"
"4288","TEX",0.265679104477612,"2023-09-24"
"4289","TOR",0.225933823529412,"2023-09-24"
"4290","WSH",0.251323308270677,"2023-09-24"
"4291","ATL",0.271067669172932,"2023-09-25"
"4292","AZ",0.224059701492537,"2023-09-25"
"4293","BAL",0.274985185185185,"2023-09-25"
"4294","BOS",0.2602,"2023-09-25"
"4295","CHC",0.210857142857143,"2023-09-25"
"4296","CIN",0.271323076923077,"2023-09-25"
"4297","CLE",0.220496296296296,"2023-09-25"
"4298","COL",0.255162790697674,"2023-09-25"
"4299","CWS",0.26280487804878,"2023-09-25"
"4300","DET",0.270478260869565,"2023-09-25"
"4301","HOU",0.232451851851852,"2023-09-25"
"4302","KC",0.241575757575758,"2023-09-25"
"4303","LAA",0.220048,"2023-09-25"
"4304","LAD",0.201387323943662,"2023-09-25"
"4305","MIA",0.267453237410072,"2023-09-25"
"4306","MIL",0.264412213740458,"2023-09-25"
"4307","MIN",0.179391304347826,"2023-09-25"
"4308","NYM",0.201766917293233,"2023-09-25"
"4309","NYY",0.231029850746269,"2023-09-25"
"4310","OAK",0.220092307692308,"2023-09-25"
"4311","PHI",0.206759689922481,"2023-09-25"
"4312","PIT",0.24069465648855,"2023-09-25"
"4313","SD",0.185096296296296,"2023-09-25"
"4314","SEA",0.247837037037037,"2023-09-25"
"4315","SF",0.264597014925373,"2023-09-25"
"4316","STL",0.23136641221374,"2023-09-25"
"4317","TB",0.230059701492537,"2023-09-25"
"4318","TEX",0.285962406015038,"2023-09-25"
"4319","TOR",0.208133333333333,"2023-09-25"
"4320","WSH",0.227985074626866,"2023-09-25"
"4321","ATL",0.271067669172932,"2023-09-26"
"4322","AZ",0.247060606060606,"2023-09-26"
"4323","BAL",0.274985185185185,"2023-09-26"
"4324","BOS",0.2602,"2023-09-26"
"4325","CHC",0.210857142857143,"2023-09-26"
"4326","CIN",0.271323076923077,"2023-09-26"
"4327","CLE",0.220496296296296,"2023-09-26"
"4328","COL",0.255162790697674,"2023-09-26"
"4329","CWS",0.26280487804878,"2023-09-26"
"4330","DET",0.270478260869565,"2023-09-26"
"4331","HOU",0.233246268656716,"2023-09-26"
"4332","KC",0.241575757575758,"2023-09-26"
"4333","LAA",0.249929133858268,"2023-09-26"
"4334","LAD",0.201387323943662,"2023-09-26"
"4335","MIA",0.267453237410072,"2023-09-26"
"4336","MIL",0.264412213740458,"2023-09-26"
"4337","MIN",0.179391304347826,"2023-09-26"
"4338","NYM",0.201766917293233,"2023-09-26"
"4339","NYY",0.237541353383459,"2023-09-26"
"4340","OAK",0.220092307692308,"2023-09-26"
"4341","PHI",0.206759689922481,"2023-09-26"
"4342","PIT",0.24069465648855,"2023-09-26"
"4343","SD",0.194014925373134,"2023-09-26"
"4344","SEA",0.241473684210526,"2023-09-26"
"4345","SF",0.264597014925373,"2023-09-26"
"4346","STL",0.23136641221374,"2023-09-26"
"4347","TB",0.230059701492537,"2023-09-26"
"4348","TEX",0.28277037037037,"2023-09-26"
"4349","TOR",0.208133333333333,"2023-09-26"
"4350","WSH",0.227985074626866,"2023-09-26"
"4351","ATL",0.251043795620438,"2023-09-27"
"4352","AZ",0.225681818181818,"2023-09-27"
"4353","BAL",0.2654,"2023-09-27"
"4354","BOS",0.249523076923077,"2023-09-27"
"4355","CHC",0.212552845528455,"2023-09-27"
"4356","CIN",0.268751937984496,"2023-09-27"
"4357","CLE",0.233875,"2023-09-27"
"4358","COL",0.24015873015873,"2023-09-27"
"4359","CWS",0.285073170731707,"2023-09-27"
"4360","DET",0.265992700729927,"2023-09-27"
"4361","HOU",0.242169117647059,"2023-09-27"
"4362","KC",0.257488549618321,"2023-09-27"
"4363","LAA",0.2488046875,"2023-09-27"
"4364","LAD",0.217415492957746,"2023-09-27"
"4365","MIA",0.267453237410072,"2023-09-27"
"4366","MIL",0.2718359375,"2023-09-27"
"4367","MIN",0.198992700729927,"2023-09-27"
"4368","NYM",0.201766917293233,"2023-09-27"
"4369","NYY",0.235526315789474,"2023-09-27"
"4370","OAK",0.225196850393701,"2023-09-27"
"4371","PHI",0.2011015625,"2023-09-27"
"4372","PIT",0.221090909090909,"2023-09-27"
"4373","SD",0.194014925373134,"2023-09-27"
"4374","SEA",0.263590909090909,"2023-09-27"
"4375","SF",0.248837037037037,"2023-09-27"
"4376","STL",0.218727272727273,"2023-09-27"
"4377","TB",0.217985074626866,"2023-09-27"
"4378","TEX",0.27603007518797,"2023-09-27"
"4379","TOR",0.201844444444444,"2023-09-27"
"4380","WSH",0.231458646616541,"2023-09-27"
"4381","ATL",0.238226277372263,"2023-09-28"
"4382","AZ",0.203208955223881,"2023-09-28"
"4383","BAL",0.248044117647059,"2023-09-28"
"4384","BOS",0.250060606060606,"2023-09-28"
"4385","CHC",0.222173228346457,"2023-09-28"
"4386","CIN",0.254892307692308,"2023-09-28"
"4387","CLE",0.232905109489051,"2023-09-28"
"4388","COL",0.253451612903226,"2023-09-28"
"4389","CWS",0.274723577235772,"2023-09-28"
"4390","DET",0.260569343065693,"2023-09-28"
"4391","HOU",0.238727941176471,"2023-09-28"
"4392","KC",0.253145038167939,"2023-09-28"
"4393","LAA",0.275884615384615,"2023-09-28"
"4394","LAD",0.213253521126761,"2023-09-28"
"4395","MIA",0.231654411764706,"2023-09-28"
"4396","MIL",0.260039682539683,"2023-09-28"
"4397","MIN",0.195511111111111,"2023-09-28"
"4398","NYM",0.210393939393939,"2023-09-28"
"4399","NYY",0.235526315789474,"2023-09-28"
"4400","OAK",0.234469230769231,"2023-09-28"
"4401","PHI",0.2057734375,"2023-09-28"
"4402","PIT",0.219954198473282,"2023-09-28"
"4403","SD",0.195992481203008,"2023-09-28"
"4404","SEA",0.261704545454545,"2023-09-28"
"4405","SF",0.238861313868613,"2023-09-28"
"4406","STL",0.226856060606061,"2023-09-28"
"4407","TB",0.216111940298507,"2023-09-28"
"4408","TEX",0.257780303030303,"2023-09-28"
"4409","TOR",0.204618705035971,"2023-09-28"
"4410","WSH",0.228458646616541,"2023-09-28"
"4411","ATL",0.242733333333333,"2023-09-29"
"4412","AZ",0.201416058394161,"2023-09-29"
"4413","BAL",0.23556204379562,"2023-09-29"
"4414","BOS",0.224248062015504,"2023-09-29"
"4415","CHC",0.2486484375,"2023-09-29"
"4416","CIN",0.254892307692308,"2023-09-29"
"4417","CLE",0.232905109489051,"2023-09-29"
"4418","COL",0.260064,"2023-09-29"
"4419","CWS",0.269632,"2023-09-29"
"4420","DET",0.258647482014388,"2023-09-29"
"4421","HOU",0.238727941176471,"2023-09-29"
"4422","KC",0.26436641221374,"2023-09-29"
"4423","LAA",0.275884615384615,"2023-09-29"
"4424","LAD",0.208559440559441,"2023-09-29"
"4425","MIA",0.227911764705882,"2023-09-29"
"4426","MIL",0.25178125,"2023-09-29"
"4427","MIN",0.201385185185185,"2023-09-29"
"4428","NYM",0.206603053435115,"2023-09-29"
"4429","NYY",0.269731343283582,"2023-09-29"
"4430","OAK",0.231685039370079,"2023-09-29"
"4431","PHI",0.218970149253731,"2023-09-29"
"4432","PIT",0.221580152671756,"2023-09-29"
"4433","SD",0.195992481203008,"2023-09-29"
"4434","SEA",0.234783582089552,"2023-09-29"
"4435","SF",0.238861313868613,"2023-09-29"
"4436","STL",0.210522727272727,"2023-09-29"
"4437","TB",0.216111940298507,"2023-09-29"
"4438","TEX",0.25218320610687,"2023-09-29"
"4439","TOR",0.211014388489209,"2023-09-29"
"4440","WSH",0.228458646616541,"2023-09-29"
"4441","ATL",0.253608695652174,"2023-09-30"
"4442","AZ",0.182613138686131,"2023-09-30"
"4443","BAL",0.230318518518519,"2023-09-30"
"4444","BOS",0.222931297709924,"2023-09-30"
"4445","CHC",0.246203125,"2023-09-30"
"4446","CIN",0.259438461538462,"2023-09-30"
"4447","CLE",0.246791366906475,"2023-09-30"
"4448","COL",0.276464,"2023-09-30"
"4449","CWS",0.2625,"2023-09-30"
"4450","DET",0.258615942028986,"2023-09-30"
"4451","HOU",0.220525547445255,"2023-09-30"
"4452","KC",0.27762962962963,"2023-09-30"
"4453","LAA",0.271953488372093,"2023-09-30"
"4454","LAD",0.21863829787234,"2023-09-30"
"4455","MIA",0.214103703703704,"2023-09-30"
"4456","MIL",0.238297709923664,"2023-09-30"
"4457","MIN",0.199744525547445,"2023-09-30"
"4458","NYM",0.206603053435115,"2023-09-30"
"4459","NYY",0.327604651162791,"2023-09-30"
"4460","OAK",0.24325,"2023-09-30"
"4461","PHI",0.218970149253731,"2023-09-30"
"4462","PIT",0.215060606060606,"2023-09-30"
"4463","SD",0.230077519379845,"2023-09-30"
"4464","SEA",0.214900763358779,"2023-09-30"
"4465","SF",0.222367647058824,"2023-09-30"
"4466","STL",0.247696296296296,"2023-09-30"
"4467","TB",0.206969696969697,"2023-09-30"
"4468","TEX",0.239842105263158,"2023-09-30"
"4469","TOR",0.226992700729927,"2023-09-30"
"4470","WSH",0.227637037037037,"2023-09-30"
"4471","ATL",0.256070921985816,"2023-10-01"
"4472","AZ",0.168094890510949,"2023-10-01"
"4473","BAL",0.232764705882353,"2023-10-01"
"4474","BOS",0.227541984732824,"2023-10-01"
"4475","CHC",0.250442748091603,"2023-10-01"
"4476","CIN",0.28931746031746,"2023-10-01"
"4477","CLE",0.260388059701493,"2023-10-01"
"4478","COL",0.2720390625,"2023-10-01"
"4479","CWS",0.233920634920635,"2023-10-01"
"4480","DET",0.255820143884892,"2023-10-01"
"4481","HOU",0.214742424242424,"2023-10-01"
"4482","KC",0.280851851851852,"2023-10-01"
"4483","LAA",0.2807578125,"2023-10-01"
"4484","LAD",0.218312056737589,"2023-10-01"
"4485","MIA",0.192474452554745,"2023-10-01"
"4486","MIL",0.2426,"2023-10-01"
"4487","MIN",0.187632352941176,"2023-10-01"
"4488","NYM",0.20369465648855,"2023-10-01"
"4489","NYY",0.3004765625,"2023-10-01"
"4490","OAK",0.231550387596899,"2023-10-01"
"4491","PHI",0.197274074074074,"2023-10-01"
"4492","PIT",0.208515151515152,"2023-10-01"
"4493","SD",0.240457364341085,"2023-10-01"
"4494","SEA",0.202769230769231,"2023-10-01"
"4495","SF",0.215405797101449,"2023-10-01"
"4496","STL",0.267330882352941,"2023-10-01"
"4497","TB",0.220649253731343,"2023-10-01"
"4498","TEX",0.252985185185185,"2023-10-01"
"4499","TOR",0.246197080291971,"2023-10-01"
"4500","WSH",0.235201492537313,"2023-10-01"
"4501","ATL",0.271832116788321,"2023-10-03"
"4502","AZ",0.179617647058824,"2023-10-03"
"4503","BAL",0.207223880597015,"2023-10-03"
"4504","BOS",0.222159090909091,"2023-10-03"
"4505","CHC",0.247929133858268,"2023-10-03"
"4506","CIN",0.284244094488189,"2023-10-03"
"4507","CLE",0.263529850746269,"2023-10-03"
"4508","COL",0.257408,"2023-10-03"
"4509","CWS",0.221152,"2023-10-03"
"4510","DET",0.246742857142857,"2023-10-03"
"4511","HOU",0.202488721804511,"2023-10-03"
"4512","KC",0.276248175182482,"2023-10-03"
"4513","LAA",0.286106870229008,"2023-10-03"
"4514","LAD",0.203741007194245,"2023-10-03"
"4515","MIA",0.185143884892086,"2023-10-03"
"4516","MIL",0.225300751879699,"2023-10-03"
"4517","MIN",0.179360294117647,"2023-10-03"
"4518","NYM",0.227945736434109,"2023-10-03"
"4519","NYY",0.288374045801527,"2023-10-03"
"4520","OAK",0.226873015873016,"2023-10-03"
"4521","PHI",0.179762589928058,"2023-10-03"
"4522","PIT",0.203785185185185,"2023-10-03"
"4523","SD",0.220732824427481,"2023-10-03"
"4524","SEA",0.193318181818182,"2023-10-03"
"4525","SF",0.221712230215827,"2023-10-03"
"4526","STL",0.264724637681159,"2023-10-03"
"4527","TB",0.234134328358209,"2023-10-03"
"4528","TEX",0.223455223880597,"2023-10-03"
"4529","TOR",0.230579710144928,"2023-10-03"
"4530","WSH",0.233789473684211,"2023-10-03"
"4531","ATL",0.271832116788321,"2023-10-04"
"4532","AZ",0.179617647058824,"2023-10-04"
"4533","BAL",0.207223880597015,"2023-10-04"
"4534","BOS",0.222159090909091,"2023-10-04"
"4535","CHC",0.247929133858268,"2023-10-04"
"4536","CIN",0.284244094488189,"2023-10-04"
"4537","CLE",0.263529850746269,"2023-10-04"
"4538","COL",0.257408,"2023-10-04"
"4539","CWS",0.221152,"2023-10-04"
"4540","DET",0.246742857142857,"2023-10-04"
"4541","HOU",0.202488721804511,"2023-10-04"
"4542","KC",0.276248175182482,"2023-10-04"
"4543","LAA",0.286106870229008,"2023-10-04"
"4544","LAD",0.203741007194245,"2023-10-04"
"4545","MIA",0.185143884892086,"2023-10-04"
"4546","MIL",0.225300751879699,"2023-10-04"
"4547","MIN",0.179360294117647,"2023-10-04"
"4548","NYM",0.227945736434109,"2023-10-04"
"4549","NYY",0.288374045801527,"2023-10-04"
"4550","OAK",0.226873015873016,"2023-10-04"
"4551","PHI",0.179762589928058,"2023-10-04"
"4552","PIT",0.203785185185185,"2023-10-04"
"4553","SD",0.220732824427481,"2023-10-04"
"4554","SEA",0.193318181818182,"2023-10-04"
"4555","SF",0.221712230215827,"2023-10-04"
"4556","STL",0.264724637681159,"2023-10-04"
"4557","TB",0.234134328358209,"2023-10-04"
"4558","TEX",0.223455223880597,"2023-10-04"
"4559","TOR",0.230579710144928,"2023-10-04"
"4560","WSH",0.233789473684211,"2023-10-04"
"4561","ATL",0.271832116788321,"2023-10-07"
"4562","AZ",0.179617647058824,"2023-10-07"
"4563","BAL",0.207223880597015,"2023-10-07"
"4564","BOS",0.222159090909091,"2023-10-07"
"4565","CHC",0.247929133858268,"2023-10-07"
"4566","CIN",0.284244094488189,"2023-10-07"
"4567","CLE",0.263529850746269,"2023-10-07"
"4568","COL",0.257408,"2023-10-07"
"4569","CWS",0.221152,"2023-10-07"
"4570","DET",0.246742857142857,"2023-10-07"
"4571","HOU",0.202488721804511,"2023-10-07"
"4572","KC",0.276248175182482,"2023-10-07"
"4573","LAA",0.286106870229008,"2023-10-07"
"4574","LAD",0.203741007194245,"2023-10-07"
"4575","MIA",0.185143884892086,"2023-10-07"
"4576","MIL",0.225300751879699,"2023-10-07"
"4577","MIN",0.179360294117647,"2023-10-07"
"4578","NYM",0.227945736434109,"2023-10-07"
"4579","NYY",0.288374045801527,"2023-10-07"
"4580","OAK",0.226873015873016,"2023-10-07"
"4581","PHI",0.179762589928058,"2023-10-07"
"4582","PIT",0.203785185185185,"2023-10-07"
"4583","SD",0.220732824427481,"2023-10-07"
"4584","SEA",0.193318181818182,"2023-10-07"
"4585","SF",0.221712230215827,"2023-10-07"
"4586","STL",0.264724637681159,"2023-10-07"
"4587","TB",0.234134328358209,"2023-10-07"
"4588","TEX",0.223455223880597,"2023-10-07"
"4589","TOR",0.230579710144928,"2023-10-07"
"4590","WSH",0.233789473684211,"2023-10-07"
"4591","ATL",0.271832116788321,"2023-10-08"
"4592","AZ",0.179617647058824,"2023-10-08"
"4593","BAL",0.207223880597015,"2023-10-08"
"4594","BOS",0.222159090909091,"2023-10-08"
"4595","CHC",0.247929133858268,"2023-10-08"
"4596","CIN",0.284244094488189,"2023-10-08"
"4597","CLE",0.263529850746269,"2023-10-08"
"4598","COL",0.257408,"2023-10-08"
"4599","CWS",0.221152,"2023-10-08"
"4600","DET",0.246742857142857,"2023-10-08"
"4601","HOU",0.202488721804511,"2023-10-08"
"4602","KC",0.276248175182482,"2023-10-08"
"4603","LAA",0.286106870229008,"2023-10-08"
"4604","LAD",0.203741007194245,"2023-10-08"
"4605","MIA",0.185143884892086,"2023-10-08"
"4606","MIL",0.225300751879699,"2023-10-08"
"4607","MIN",0.179360294117647,"2023-10-08"
"4608","NYM",0.227945736434109,"2023-10-08"
"4609","NYY",0.288374045801527,"2023-10-08"
"4610","OAK",0.226873015873016,"2023-10-08"
"4611","PHI",0.179762589928058,"2023-10-08"
"4612","PIT",0.203785185185185,"2023-10-08"
"4613","SD",0.220732824427481,"2023-10-08"
"4614","SEA",0.193318181818182,"2023-10-08"
"4615","SF",0.221712230215827,"2023-10-08"
"4616","STL",0.264724637681159,"2023-10-08"
"4617","TB",0.234134328358209,"2023-10-08"
"4618","TEX",0.223455223880597,"2023-10-08"
"4619","TOR",0.230579710144928,"2023-10-08"
"4620","WSH",0.233789473684211,"2023-10-08"
"4621","ATL",0.271832116788321,"2023-10-09"
"4622","AZ",0.179617647058824,"2023-10-09"
"4623","BAL",0.207223880597015,"2023-10-09"
"4624","BOS",0.222159090909091,"2023-10-09"
"4625","CHC",0.247929133858268,"2023-10-09"
"4626","CIN",0.284244094488189,"2023-10-09"
"4627","CLE",0.263529850746269,"2023-10-09"
"4628","COL",0.257408,"2023-10-09"
